PART_NUM,DEAL_REG_GROUP,START_DATE,END_DATE,ACTIVE_FLAG,ADD_DATE,MODIFIED_Date
SWPT005645,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005646,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005647,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005648,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005649,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005650,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005651,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005652,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005653,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005654,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005655,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005656,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005657,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005658,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005659,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005660,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005661,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005662,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005663,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005664,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005665,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005692,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005693,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005694,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005695,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005729,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005730,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005731,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005732,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005733,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005734,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005735,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005736,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005737,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005738,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005739,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005740,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005741,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005742,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005743,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005744,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005745,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005746,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005747,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005748,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005749,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005750,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005751,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005752,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005753,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005754,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005755,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005756,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005757,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005758,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005759,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005760,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005761,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005762,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005763,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005764,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005765,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005766,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005767,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005768,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005769,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005770,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005771,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005772,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005773,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005774,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005775,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005776,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005777,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005778,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005779,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005780,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005781,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005782,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005783,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005784,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005785,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005786,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005787,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005788,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005789,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005790,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005791,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005792,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005793,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005794,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005795,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005796,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005797,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005798,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005799,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005800,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005801,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005802,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005803,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005804,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005805,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005806,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005807,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005808,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005809,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005810,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005811,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005812,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005813,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005814,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005815,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005816,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005817,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005818,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005819,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005820,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005821,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005822,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005823,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005824,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005825,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005826,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005827,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005828,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005829,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005830,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005831,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005839,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005840,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005841,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005842,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005843,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005873,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005874,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005875,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005888,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005889,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005890,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005891,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005892,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005893,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005894,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005895,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005896,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005897,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005898,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005899,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005900,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005901,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005902,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005903,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005904,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005905,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005906,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005907,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005908,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005909,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005910,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005911,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005912,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005913,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005914,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005915,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005916,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005917,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005918,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005919,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005920,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005921,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005922,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005923,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005924,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005925,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005926,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
SWPT005927,Platform Services,6/14/2019 12:00:00 AM,8/13/2019 12:00:00 AM,N,7/11/2019 5:02:25 PM,8/13/2019 10:15:35 PM
